證券代碼,西元年份,營業費用,推銷費用,管理費用,研究發展費,營業收入淨額,資產總額,員工人數-母公司,ROA(C)稅前息前折舊前,ROA(A)稅後息前,負債比率,總負債/總淨值,回收利用水量,製程水回收率%,水回收率%,總用水量(含回收水),E_用水回收率%,E_取得用水相關國際認證,E_GRI_用水及廢水管理揭露度,E_GRI_廢棄物管理揭露度,E_每百萬營收廢棄物,E_有害廢棄物回收百分比%,G_報廢產品及電子廢棄物再循環百分比%,總重量(有害+非有害)(噸),廢棄物密集度(公噸/單位),有害廢棄物量(公噸),非有害廢棄物量(公噸),一般廢棄物罰鍰次數,事業廢棄物罰鍰次數,廢棄物清除處理機構罰鍰次數,SASB主產業,TSE產業_代碼,TSE產業_名稱,TEJ產業_名稱,TEJ子產業_名稱
4563,2026,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.5,0.0236,26.16,45.36,,,,,,,,資源轉化,M1500,電機機械,機械,切削工具機
4564,2015,,,,,,5218530.0,406.0,4.69,3.08,50.57,102.3,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,金屬製品,金屬製品
4564,2016,,,,,,5744361.0,411.0,5.14,2.27,43.52,77.05,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,金屬製品,金屬製品
4564,2017,,,,,,6084282.0,450.0,2.85,1.39,45.46,83.36,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,金屬製品,金屬製品
4564,2018,205261.0,41687.0,119305.0,43054.0,2643402.0,6916866.0,445.0,4.33,2.61,46.64,87.41,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,金屬製品,金屬製品
4564,2019,226965.0,45250.0,116512.0,44408.0,2691153.0,8038168.0,423.0,2.03,0.76,44.69,80.8,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,金屬製品,金屬製品
4564,2020,162435.0,33124.0,111208.0,36057.0,2062150.0,7890838.0,323.0,2.64,1.3,44.34,79.66,,,,150518.0,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,金屬製品,金屬製品
4564,2021,191455.0,35492.0,114886.0,38468.0,2480922.0,8108233.0,341.0,2.39,0.82,44.82,81.22,,,,143546.0,0.0,0.0,0.0,0.0,,,,429.65,,17.73,411.92,,,,資源轉化,M1500,電機機械,金屬製品,金屬製品
4564,2022,183771.0,37714.0,96920.0,40121.0,1891491.0,7910882.0,305.0,1.01,-0.2,45.74,84.3,,,,119373.0,0.0,0.0,0.0,0.0,,,,402.1,,7.26,394.84,,,,資源轉化,M1500,電機機械,金屬製品,金屬製品
4564,2023,236236.0,29162.0,100390.0,47217.0,1304718.0,7581853.0,199.0,0.34,-1.38,43.12,75.82,,,,125763.0,0.0,0.0,0.0,0.0,0.2126,,,,,,,,,,資源轉化,M1500,電機機械,金屬製品,金屬製品
4564,2024,154981.0,29525.0,98786.0,43653.0,1144554.0,7173226.0,181.0,0.65,-0.89,44.8,81.16,,,,106290.0,0.0,0.0,2.5,2.5,0.0,9.56,10.605,155.96,0.0019,4.97,150.99,,,,資源轉化,M1500,電機機械,金屬製品,金屬製品
4564,2025,153335.0,38602.0,99872.0,42470.0,1102016.0,6630964.0,167.0,0.58,-1.0,37.9,61.04,,,,,0.0,0.0,2.5,2.5,0.1363,19.685,13.9,135.23,,5.02,130.21,,,,資源轉化,M1500,電機機械,金屬製品,金屬製品
4564,2026,,,,,,,,,,,,,,,,0.0,0.0,2.5,2.5,0.1363,26.16,0.6975,,,,,,,,資源轉化,M1500,電機機械,金屬製品,金屬製品
4565,2015,,,,,,2208881.0,195.0,2.92,0.58,67.89,211.39,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4565,2016,,,,,,2025434.0,214.0,6.65,5.2,60.09,150.56,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4565,2017,,,,,,2110536.0,212.0,6.42,4.66,58.11,138.73,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4565,2018,,,,,,2308778.0,216.0,5.68,3.94,59.29,145.63,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4565,2019,,,,,,2063909.0,221.0,7.1,5.21,51.99,108.27,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4565,2020,,,,,,2179616.0,225.0,7.8,5.46,47.91,91.99,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4565,2021,,,,,,2421191.0,232.0,9.98,11.91,43.75,77.77,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4565,2022,,,,,,2619692.0,239.0,7.8,5.82,42.9,75.14,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4565,2023,,,,,,2754142.0,245.0,8.77,6.76,38.78,63.34,,,,,0.0,0.0,0.0,0.0,0.2326,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4565,2024,,,,,,3318462.0,250.0,8.91,6.9,37.75,60.65,,,,,0.0,0.0,0.0,0.0,0.2671,9.56,10.605,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4565,2025,,,,,,3575057.0,260.0,8.38,6.51,40.74,68.75,,,,,0.0,0.0,0.0,0.0,0.2591,19.685,13.9,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4565,2026,,,,,,,,,,,,,,,,3.505,0.0,0.0,0.0,0.2805,26.16,45.36,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4566,2015,,,,,,2421984.0,180.0,8.11,4.26,55.12,122.82,,,,,,,,,,,,,,,,,,,運輸,M1500,電機機械,汽車組件,傳動軸承件
4566,2016,,,,,,3002473.0,221.0,5.57,1.8,61.17,157.55,,,,,,,,,,,,,,,,,,,運輸,M1500,電機機械,汽車組件,傳動軸承件
4566,2017,517216.0,210286.0,195089.0,111841.0,3335202.0,4052423.0,252.0,2.3,1.15,59.1,144.48,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,運輸,M1500,電機機械,汽車組件,傳動軸承件
4566,2018,542795.0,221323.0,205873.0,115599.0,3426862.0,4477964.0,256.0,-0.06,0.68,53.01,112.82,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,運輸,M1500,電機機械,汽車組件,傳動軸承件
4566,2019,620245.0,243822.0,212260.0,164163.0,3825970.0,4908144.0,296.0,1.52,0.51,55.64,125.45,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,運輸,M1500,電機機械,汽車組件,傳動軸承件
4566,2020,589486.0,214292.0,182545.0,192649.0,3515226.0,5223813.0,302.0,1.42,0.61,58.04,138.33,,,,21470.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,運輸,M1500,電機機械,汽車組件,傳動軸承件
4566,2021,647158.0,267617.0,232864.0,142297.0,4305940.0,6816805.0,313.0,1.45,0.3,63.59,174.66,,,,22150.0,0.0,0.0,0.0,0.0,,,,,,,,,,,運輸,M1500,電機機械,汽車組件,傳動軸承件
4566,2022,724774.0,300800.0,279142.0,142858.0,4986366.0,8029850.0,324.0,1.48,0.46,58.31,139.89,,,,25430.0,0.0,0.0,0.0,0.0,,,,358.637,0.1549,,,,,,運輸,M1500,電機機械,汽車組件,傳動軸承件
4566,2023,710033.0,288558.0,280105.0,145230.0,4208458.0,8325306.0,340.0,0.47,-0.05,52.79,111.82,,,,14260.0,0.0,0.0,5.0,5.0,0.0719,,,315.578,,0.0,315.578,,,,運輸,M1500,電機機械,汽車組件,傳動軸承件
4566,2024,883445.0,317464.0,367172.0,177366.0,4797370.0,10260262.0,330.0,1.89,-0.39,50.78,103.19,,,,50303.3,0.0,0.0,5.0,5.0,0.075,30.81,23.11,1890.15,0.44,229.04,1661.11,,,,運輸,M1500,電機機械,汽車組件,傳動軸承件
4566,2025,881811.0,281584.0,420824.0,191122.0,4976319.0,10574356.0,342.0,2.05,0.89,52.37,109.96,,,,,0.0,0.0,5.0,5.0,0.394,44.78,23.11,1959.45,0.4585,152.18,1807.27,,,,運輸,M1500,電機機械,汽車組件,傳動軸承件
4566,2026,,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,0.394,44.78,55.09,,,,,,,,運輸,M1500,電機機械,汽車組件,傳動軸承件
4568,2016,,,,,,1232733.0,45.0,11.37,9.6,41.6,71.23,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4568,2017,223271.0,26642.0,117316.0,79313.0,1198409.0,1400177.0,53.0,5.62,3.78,44.46,80.06,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4568,2018,240430.0,30286.0,115969.0,94175.0,1223036.0,1587112.0,55.0,2.92,1.83,33.65,50.72,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4568,2019,260111.0,34700.0,115261.0,110150.0,1123497.0,1562851.0,59.0,2.38,1.45,33.74,50.93,,,,39221.0,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4568,2020,243011.0,31705.0,114625.0,96365.0,1192654.0,1675050.0,61.0,2.41,1.65,36.27,56.92,,,,39510.0,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4568,2021,276379.0,39103.0,125092.0,112011.0,1365376.0,1781411.0,61.0,2.98,2.15,37.91,61.07,,,,38504.0,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4568,2022,296166.0,45063.0,135090.0,116191.0,1299260.0,1710357.0,59.0,-0.13,-0.59,31.41,45.8,,,,61110.0,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4568,2023,262230.0,40310.0,118917.0,102816.0,1043114.0,1573169.0,55.0,1.3,0.13,31.39,45.74,,,,51008.0,0.0,0.0,0.0,0.0,0.2326,,,2.36,0.22,0.0,2.36,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4568,2024,293224.0,51955.0,135228.0,106129.0,1170036.0,1641758.0,51.0,2.27,0.94,31.89,46.82,,,,38313.0,0.0,0.0,0.0,0.0,0.0023,9.56,10.605,91.84,0.0781,2.44,89.4,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4568,2025,292568.0,50878.0,136205.0,105286.0,1215359.0,1694792.0,46.0,3.11,1.66,35.28,54.51,,,,,0.0,0.0,2.5,2.5,0.0785,19.685,13.9,184.34,0.0781,2.77,181.57,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4568,2026,,,,,,,,,,,,,,,,0.0,0.0,2.5,2.5,0.0785,26.16,45.36,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4569,2022,143645.0,52218.0,64965.0,28141.0,1307358.0,2544521.0,,1.46,0.59,8.71,9.54,,,,,,,,,,,,,,,,,,,運輸,M2200,汽車工業,電子零組件,沖壓零組件
4569,2023,173900.0,49048.0,70986.0,50630.0,1216208.0,2818412.0,,1.11,-0.65,7.2,7.76,,,,,0.0,0.0,0.0,0.0,0.1799,,,258.0,0.2122,166.0,92.0,,,,運輸,M2200,汽車工業,電子零組件,沖壓零組件
4569,2024,226841.0,80048.0,86336.0,63384.0,1451874.0,3269627.0,,2.63,1.23,14.67,17.2,,,,98670.0,0.0,0.0,0.0,0.0,0.2121,30.81,23.11,861.17,0.59,63.12,798.05,,,,運輸,M2200,汽車工業,電子零組件,沖壓零組件
4569,2025,233443.0,78002.0,106106.0,46570.0,1817578.0,3565264.0,,2.6,0.85,21.97,28.16,,,,,0.0,0.0,1.5,1.0,0.5931,44.78,23.11,918.703,0.51,251.573,667.13,,,,運輸,M2200,汽車工業,電子零組件,沖壓零組件
4569,2026,,,,,,,,,,,,,,,,0.0,0.0,1.5,1.0,0.5931,44.78,55.09,,,,,,,,運輸,M2200,汽車工業,電子零組件,沖壓零組件
4570,2016,,,,,,2558319.0,352.0,10.37,8.08,27.09,37.16,,,,,,,,,,,,,,,,0.0,1.0,0.0,運輸,M1500,電機機械,汽車組件,車架底盤件
4570,2017,,,,,,2240704.0,328.0,4.21,3.27,26.48,36.02,,,,,,,,,,,,,,,,,,,運輸,M1500,電機機械,汽車組件,車架底盤件
4570,2018,,,,,,2783012.0,329.0,5.31,2.9,38.31,62.09,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,運輸,M1500,電機機械,汽車組件,車架底盤件
4570,2019,,,,,,2447602.0,307.0,0.41,-2.57,33.29,49.89,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,運輸,M1500,電機機械,汽車組件,車架底盤件
4570,2020,,,,,,2565026.0,300.0,4.27,2.02,32.2,47.48,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,運輸,M1500,電機機械,汽車組件,車架底盤件
4570,2022,,,,,,2478626.0,225.0,9.38,5.61,24.31,32.12,,,,,,,,,,,,,,,,,,,運輸,M1500,電機機械,汽車組件,車架底盤件
4570,2023,,,,,,2613453.0,228.0,10.15,5.68,18.13,22.14,,,,,,,,,,,,,,,,0.0,0.0,0.0,運輸,M1500,電機機械,汽車組件,車架底盤件
4570,2024,,,,,,2477544.0,220.0,3.69,1.14,12.99,14.93,,,,,0.0,0.0,0.0,0.0,0.2406,30.81,23.11,,,,,0.0,1.0,0.0,運輸,M1500,電機機械,汽車組件,車架底盤件
4570,2025,,,,,,2581013.0,209.0,6.88,3.69,16.69,20.03,,,,,0.0,0.0,0.0,0.0,0.1783,44.78,23.11,,,,,0.0,1.0,0.0,運輸,M1500,電機機械,汽車組件,車架底盤件
4571,2018,307972.0,62987.0,133837.0,111148.0,1566645.0,1724434.0,,3.52,2.01,35.62,55.33,,,,,,,,,,,,,,,,,,,運輸,M1500,電機機械,機械,傳動元件
4571,2019,283988.0,48741.0,128816.0,106431.0,1585863.0,2215984.0,,2.91,1.88,24.94,33.23,,,,,,,,,,,,,,,,,,,運輸,M1500,電機機械,機械,傳動元件
4571,2020,319870.0,78993.0,124025.0,116852.0,2065404.0,2629038.0,,4.95,3.69,31.73,46.48,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,運輸,M1500,電機機械,機械,傳動元件
4571,2021,451262.0,97496.0,206091.0,147675.0,2736873.0,3310460.0,,2.76,1.59,26.57,36.19,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,運輸,M1500,電機機械,機械,傳動元件
4571,2022,432573.0,96078.0,195552.0,140943.0,2443385.0,3646520.0,,2.57,1.25,28.59,40.04,,,,107053.0,0.0,0.0,0.0,0.0,,,,667.152,0.0003,65.752,601.4,,,,運輸,M1500,電機機械,機械,傳動元件
4571,2023,386310.0,98386.0,153588.0,134336.0,2348849.0,3497355.0,,3.45,1.82,25.34,33.95,,,,112008.0,0.0,0.0,0.0,0.0,0.273,,,399.668,0.1146,130.551,269.117,,,,運輸,M1500,電機機械,機械,傳動元件
4571,2024,463531.0,116926.0,207987.0,138618.0,3061903.0,3887268.0,,5.98,3.29,24.98,33.3,,,,140046.0,0.0,0.0,0.0,0.0,0.1702,30.81,23.11,492.44,0.1608,187.1,305.34,,,,運輸,M1500,電機機械,機械,傳動元件
4571,2025,472642.0,118233.0,226815.0,127594.0,3064957.0,4017381.0,,4.46,3.08,21.31,27.07,,,,,0.0,0.0,2.5,2.5,0.1608,44.78,23.11,448.9,0.1465,200.35,248.55,,,,運輸,M1500,電機機械,機械,傳動元件
4571,2026,,,,,,,,,,,,,,,,0.0,0.0,2.5,2.5,0.1608,44.78,55.09,,,,,,,,運輸,M1500,電機機械,機械,傳動元件
4572,2017,,,,,,1343341.0,188.0,10.6,6.93,24.52,32.48,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機車船製造,航空器製造
4572,2018,103263.0,22207.0,46706.0,34121.0,839073.0,1623773.0,231.0,6.44,4.36,23.37,30.5,,,,,,,,,,,,,,,,0.0,1.0,0.0,資源轉化,M1500,電機機械,機車船製造,航空器製造
4572,2019,103310.0,19258.0,47642.0,37200.0,814961.0,2338123.0,278.0,2.67,1.53,14.86,17.46,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機車船製造,航空器製造
4572,2020,57502.0,8858.0,26931.0,20957.0,350169.0,2099739.0,233.0,0.77,0.08,12.16,13.85,,,,26612.0,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機車船製造,航空器製造
4572,2021,80181.0,7830.0,31373.0,41638.0,403919.0,1977862.0,198.0,1.72,0.79,13.08,15.05,,,,25691.0,0.0,0.0,0.0,0.0,,,,23.4,0.06,0.0,23.4,,,,資源轉化,M1500,電機機械,機車船製造,航空器製造
4572,2022,101666.0,13566.0,45489.0,29271.0,636810.0,2144372.0,218.0,2.19,1.07,19.62,24.41,,,,26754.0,0.0,0.0,0.0,0.0,,,,20.68,0.03,0.0,20.68,,,,資源轉化,M1500,電機機械,機車船製造,航空器製造
4572,2023,109616.0,15286.0,59469.0,44531.0,832658.0,2365696.0,299.0,3.1,1.92,20.1,25.15,,,,45922.0,0.0,0.0,0.0,0.0,0.0325,,,,,,,,,,資源轉化,M1500,電機機械,機車船製造,航空器製造
4572,2024,115900.0,19174.0,62178.0,38069.0,871452.0,3107675.0,339.0,3.47,2.36,32.77,48.75,,,,36610.0,0.0,0.0,0.0,0.0,0.0325,9.56,10.605,131.5,,0.0,131.5,,,,資源轉化,M1500,電機機械,機車船製造,航空器製造
4572,2025,93811.0,16501.0,54401.0,22884.0,670865.0,2964594.0,297.0,2.4,1.47,31.72,46.45,,,,,0.0,0.0,2.5,2.5,0.1509,19.685,13.9,193.57,,0.0,193.57,,,,資源轉化,M1500,電機機械,機車船製造,航空器製造
4572,2026,,,,,,,,,,,,,,,,0.0,0.0,2.5,2.5,0.1509,26.16,45.36,,,,,0.0,5.0,0.0,資源轉化,M1500,電機機械,機車船製造,航空器製造
4573,2017,,,,,,1215826.0,275.0,7.6,4.83,52.73,111.56,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,傳動元件
4573,2018,,,,,,1756745.0,326.0,2.48,0.91,62.12,164.01,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,傳動元件
4573,2019,,,,,,1954622.0,327.0,-1.58,-3.5,73.39,275.85,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,傳動元件
4573,2020,,,,,,1941063.0,282.0,3.34,1.25,69.38,226.56,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,傳動元件
4573,2021,,,,,,1905565.0,297.0,-0.13,-2.03,71.21,247.34,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,傳動元件
4573,2022,,,,,,1776319.0,318.0,0.66,-1.33,66.78,201.05,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,傳動元件
4573,2023,,,,,,1579965.0,287.0,-1.8,-1.06,69.03,222.89,,,,,0.0,0.0,0.0,0.0,0.2326,,,,,,,,,,資源轉化,M1500,電機機械,機械,傳動元件
4573,2024,203317.0,93909.0,67594.0,40912.0,623172.0,1687707.0,273.0,1.08,0.64,70.59,239.98,,,,,0.0,0.0,0.0,0.0,0.2671,9.56,10.605,,,,,,,,資源轉化,M1500,電機機械,機械,傳動元件
4573,2025,261459.0,103376.0,80326.0,76977.0,603231.0,1866102.0,291.0,1.16,-0.06,67.61,208.72,,,,43.49,0.0,0.0,0.0,0.0,0.2591,19.685,13.9,,,,,,,,資源轉化,M1500,電機機械,機械,傳動元件
4575,2017,,,,,,2069649.0,242.0,5.09,2.86,62.34,165.51,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,其他機械
4575,2018,,,,,,2746865.0,298.0,2.45,1.1,55.9,126.77,,,,,,,,,,,,,,,,0.0,0.0,0.0,資源轉化,M1500,電機機械,機械,其他機械
4575,2019,,,,,,2759041.0,279.0,3.22,2.2,57.42,134.87,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,其他機械
4575,2020,,,,,,3314618.0,267.0,1.96,0.56,64.24,179.63,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,其他機械
4575,2021,,,,,,3855123.0,233.0,1.16,0.46,70.28,236.5,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,其他機械
4575,2022,,,,,,2856667.0,212.0,1.26,0.33,58.06,138.41,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,其他機械
4575,2023,,,,,,2639783.0,220.0,2.83,1.72,55.64,125.42,,,,,0.0,0.0,0.0,0.0,0.2326,,,,,,,,,,資源轉化,M1500,電機機械,機械,其他機械
4575,2024,,,,,,2547045.0,208.0,3.11,1.98,53.27,114.01,,,,890.0,0.0,0.0,0.0,0.0,0.2671,9.56,10.605,,,,,,,,資源轉化,M1500,電機機械,機械,其他機械
4575,2025,,,,,,2452013.0,199.0,2.93,1.63,52.84,112.06,,,,,0.0,0.0,0.0,0.0,0.2591,19.685,13.9,,,,,,,,資源轉化,M1500,電機機械,機械,其他機械
4576,2017,,,,,,4119532.0,609.0,4.69,2.48,51.64,106.78,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,傳動元件
4576,2018,785324.0,144216.0,263255.0,377853.0,2808949.0,4739413.0,654.0,1.98,0.99,44.57,80.41,,,,24313.0,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,傳動元件
4576,2019,630116.0,127452.0,168211.0,334453.0,2041358.0,5410282.0,625.0,0.73,0.06,37.04,58.83,,,,22599.0,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,傳動元件
4576,2020,651409.0,113124.0,181429.0,356856.0,2451961.0,5453170.0,619.0,2.01,1.03,34.7,53.15,,,,27974.0,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,傳動元件
4576,2021,690367.0,133628.0,242796.0,313943.0,3184304.0,5895397.0,630.0,2.5,1.45,34.63,52.98,,,,36833.0,0.0,0.0,5.0,5.0,,,,289.79,0.09,0.0,289.79,0.0,2.0,0.0,資源轉化,M1500,電機機械,機械,傳動元件
4576,2022,737831.0,149909.0,276500.0,311422.0,3228380.0,5864245.0,636.0,2.04,1.08,29.9,42.66,,,,28839.0,0.0,0.0,5.0,5.0,,,,282.19,0.2052,0.88,281.31,0.0,0.0,0.0,資源轉化,M1500,電機機械,機械,傳動元件
4576,2023,642350.0,136630.0,225422.0,280298.0,2170200.0,6158501.0,589.0,0.75,0.09,34.65,53.02,,,40.61,29699.0,0.0,0.0,5.0,5.0,0.0874,,,209.061,0.1116,0.89,208.171,,,,資源轉化,M1500,電機機械,機械,傳動元件
4576,2024,648221.0,133472.0,234224.0,280525.0,2253707.0,6625240.0,549.0,1.46,0.64,37.31,59.5,,,,27562.0,0.0,0.0,5.0,5.0,0.0963,9.56,10.605,269.31,0.1351,0.77,268.54,0.0,1.0,0.0,資源轉化,M1500,電機機械,機械,傳動元件
4576,2025,666714.0,139922.0,253994.0,272798.0,2714367.0,7009357.0,537.0,2.4,1.46,36.72,58.02,,,,,0.0,0.0,5.0,5.0,0.1195,19.685,13.9,242.15,0.1013,1.31,240.84,,,,資源轉化,M1500,電機機械,機械,傳動元件
4576,2026,,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,0.1195,26.16,45.36,,,,,,,,資源轉化,M1500,電機機械,機械,傳動元件
4577,2018,,,,,,1990137.0,237.0,5.46,1.82,47.78,91.49,,,,,,,,,,,,,,,,,,,資源轉化,M2331,其他電子業,電子設備,電子設備
4577,2019,,,,,,1915768.0,212.0,5.23,2.58,45.88,84.77,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M2331,其他電子業,電子設備,電子設備
4577,2020,,,,,,2029855.0,177.0,3.6,2.41,47.2,89.41,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M2331,其他電子業,電子設備,電子設備
4577,2021,257712.0,81935.0,109863.0,65918.0,1245511.0,2284556.0,176.0,4.86,2.38,52.24,109.38,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M2331,其他電子業,電子設備,電子設備
4577,2022,291431.0,86176.0,109504.0,84362.0,1562668.0,2301707.0,176.0,1.47,0.09,41.52,71.0,,,,29160.0,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M2331,其他電子業,電子設備,電子設備
4577,2023,220415.0,64590.0,66329.0,81421.0,756561.0,2092721.0,168.0,-7.94,-8.9,50.79,103.23,,,,36930.0,0.0,0.0,0.0,0.0,0.2326,,,,,,,,,,資源轉化,M2331,其他電子業,電子設備,電子設備
4577,2024,164306.0,43083.0,61685.0,67483.0,665000.0,1936636.0,126.0,2.82,1.1,48.97,95.97,,,,56260.0,0.0,0.0,0.0,0.0,0.2671,9.56,10.605,1.48,,0.0,1.48,,,,資源轉化,M2331,其他電子業,電子設備,電子設備
4577,2025,159655.0,42771.0,67170.0,63896.0,746459.0,1845077.0,133.0,2.91,0.71,48.47,94.06,,,,,0.0,0.0,0.0,0.0,0.0022,91.89,0.0,2.45,,0.0,2.45,,,,資源轉化,M2331,其他電子業,電子設備,電子設備
4577,2026,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0022,91.89,45.36,,,,,,,,資源轉化,M2331,其他電子業,電子設備,電子設備
4578,2017,,,,,,1257885.0,109.0,6.4,5.86,74.63,294.23,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,其他機械
4578,2018,,,,,,1359171.0,106.0,2.6,1.19,63.8,176.28,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,其他機械
4578,2019,,,,,,1175221.0,115.0,2.24,0.64,49.86,99.44,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,其他機械
4578,2020,,,,,,1153329.0,108.0,1.09,-0.7,50.11,100.45,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,其他機械
4578,2021,,,,,,1135864.0,99.0,2.5,1.34,49.84,99.37,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,其他機械
4578,2022,,,,,,1360307.0,132.0,-0.11,-0.51,58.76,142.49,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,機械,其他機械
4578,2023,,,,,,1460848.0,130.0,-1.53,-2.68,66.62,199.55,,,,,0.0,0.0,0.0,0.0,0.2326,,,,,,,,,,資源轉化,M1500,電機機械,機械,其他機械
4580,2017,,,,,,1819065.0,252.0,5.98,4.1,61.07,156.85,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4580,2018,,,,,,2177779.0,288.0,2.71,1.79,54.14,118.06,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
4580,2019,360959.0,134352.0,190882.0,23605.0,2351701.0,2592071.0,296.0,4.25,2.62,53.73,116.12,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,資源轉化,M1500,電機機械,其他電製品,其他電製品
